speed_mean,speed_std,speed_max,speed_min,speed_median,speed_quantile25,speed_quantile75,speed_kurtosis,speed_skewness,acceleration_mean,acceleration_std,acceleration_max,acceleration_min,acceleration_median,acceleration_quantile25,acceleration_quantile75,acceleration_kurtosis,acceleration_skewness,jerk_mean,jerk_std,jerk_max,jerk_min,jerk_median,jerk_quantile25,jerk_quantile75,jerk_kurtosis,jerk_skewness,acceleration_change_rate,num_hard_accelerations,num_hard_brakes,num_hard_turns,speed_change_rate,speed_acceleration_cross_correlation,acceleration_jerk_cross_correlation,speed_autocorrelation,acceleration_autocorrelation,label
1.5265947653930663,-0.5254259955776485,1.3484725653603997,1.687192333822881,1.495037079137722,1.5693561263426323,1.4557205117716376,-0.48050128519161495,-0.2787174452773665,-0.17916673452334045,-0.2032336361470635,-0.02396520013667002,0.30304476668332697,-0.29281618256568454,-0.22368803773242024,-0.4055002037969063,-0.3157761621203559,0.6677887268885776,0.7662574942256606,-0.6291754671148014,-0.7801542896814312,0.6006914598672785,0.6833463702238802,0.8610945586065473,0.14350502572376145,-0.6024827722845132,-0.6594531264926569,-0.540906302363773,-0.2121821954712471,-0.1838571952994876,-0.23884346934126016,-0.417713316614992,-0.14718862239510822,1.6015506154245338,0.18654734996678216,0.49858552891485564,Aggressive
1.7585317045465274,-0.7383783189389458,1.5058524447639947,1.8581009525836916,1.745985918646304,1.8854262759520408,1.6140957675645613,0.4720274662425795,-1.7902059693105963,0.2296687088304338,-0.4232835099408342,-0.015652432288270218,0.5984445539080825,0.10622945319572695,0.29673389195852606,-0.11665394071283613,-0.3119017703351817,0.6706095419752858,-1.1355974604571277,-0.6700863148753716,-0.5699478857694559,0.7489642260589137,-1.260660656205374,-0.32544620707501065,-0.9331382116697441,-0.2637431419545395,0.8326234834745128,-0.5310469682879326,-0.2121821954712471,-0.1838571952994876,-0.23884346934126016,-0.5927103995458459,-1.5558291124985735,-1.0078721316140884,0.22105873958585545,0.44358469777765486,Aggressive
-0.6170950539273244,1.0911867054906055,-0.2737521401070739,-0.705218675583089,-0.7380831484135008,-0.794845854771512,-0.4206742479187083,-0.4309929074444348,0.12075372136777227,1.3301956886887425,0.38276246567515904,1.0724030993050142,0.8607252916728267,1.4121492083600764,0.786416053635497,1.3668297717285511,-0.5152625064424035,0.08721180377140698,0.3780553113027989,-0.23699840066902483,-0.4700714119254104,0.3153476038401697,0.7583814224150248,0.2398299575694337,0.27930153298453425,-0.7313833075349031,-0.32122619089551374,-0.13427986966201905,-0.2121821954712471,-0.1838571952994876,-0.23884346934126016,0.6642818075971361,1.1381997021035704,-0.489045998458838,0.27210331901286644,0.4872222349218823,Aggressive
1.6926147820514528,0.5948789254938515,1.8038272605787902,1.692141213614062,1.5127548799383332,1.6192895557414428,1.8080156976381994,-0.4549448147566073,0.11079785246925271,-1.0941739115485072,0.5139387244163829,-0.6658423292682017,-1.1457938814747362,-0.8579439844900809,-1.2345367525294213,-0.5662281343316731,-0.4345774145646846,-0.3914626734238661,-0.6883872106494292,1.0074396601716344,0.5547025471550118,-0.8713869980996986,-1.7950195803895814,-1.5636780297144208,1.1449410406478664,-0.7145800004818296,0.05657975335904278,1.2166639311501541,-0.2121821954712471,-0.1838571952994876,-0.23884346934126016,0.34269225749257254,-0.334208811049696,-0.3326383946009941,0.2546910365006139,0.16360023664240952,Aggressive
-0.6382395114581961,0.8272246513050867,-0.3303103077018551,-0.705218675583089,-0.6844728546977158,-0.7989945496506169,-0.4968708772355999,-0.4337410976693365,0.015336917580815493,1.2520111851919036,0.15947241157540204,0.6917706145600088,0.9113515868051273,1.5316121623263363,0.6127578994054846,1.362291377296603,-0.546575874414241,-0.2664747614611788,0.9775042418381173,0.04166619772518859,0.0526376216175639,-0.04968881353863261,0.1779160581463919,0.6871914104651878,0.7222859672391875,-0.4034328328046935,-0.2607982346139183,-0.025361879034434442,-0.2121821954712471,-0.1838571952994876,-0.23884346934126016,0.5447566844559132,1.3256775042591875,-0.5132483678507271,0.2736060338733285,0.3653300536518673,Aggressive
-0.847729250827923,-0.10694046346004439,-0.7332266302648971,-0.705218675583089,-0.9193051964544673,-0.7993818146838637,-0.8967287838811427,-0.08410145230139356,0.7390597159641524,0.6495102803703078,0.008050624528588535,0.5196595357962108,0.9021857657584542,0.08851470811321202,0.504764797699643,0.70738535584858,-0.45368887702604405,0.724245172475589,0.6384048313599964,-0.5265111453704376,-0.349337039127359,0.5143248127255685,0.12270535025335257,1.0819900363653803,-0.5025701549483833,-0.17688206777615442,0.4148534808861051,-0.6575690269597998,-0.2121821954712471,-0.1838571952994876,-0.23884346934126016,-0.29732528768541633,1.585635527849307,-0.23378885877109457,0.26358221325730086,0.49648974778559074,Aggressive
1.1905600226774504,-0.7060657176857017,1.0360570764506198,1.4170035238263647,1.142458421973123,1.2738056680512837,1.0687011415988865,-0.23047943381761007,0.4730174765815638,0.17163145165292276,-0.8947858918270761,-0.599590541333231,0.7721758694576508,0.2316317970793585,0.41991676652198123,-0.1096423798036811,-0.5950210579160353,-0.14441608306819426,0.2821291949167341,-1.2401569036959808,-1.2171396562387458,1.1044103792058328,0.4365274144246051,1.1506541077134627,-0.7935045320878827,-0.2419083185824026,-1.0261476672788894,-1.2038798644260311,-0.2121821954712471,-0.1838571952994876,-0.23884346934126016,-0.8305052548758534,1.520997389302172,-0.6633773851386543,0.26378298214850576,0.5646046182856868,Aggressive
0.9212494147278384,1.0418933691941603,0.9869184904724849,0.479742591787993,0.9733407368115673,0.7939479221083819,1.0736595734049827,-0.3678464606195869,-0.7591196935435357,-1.583611728257018,0.636292964471982,-0.4494649165747895,-1.4275001399525722,-1.9819367379624282,-1.717243733443669,-0.9916765356740833,-0.3729195637868502,0.5153667496295606,-1.0371080244506832,0.5635715604663084,0.15143538872355147,-0.3021046300940079,-1.1956262753466032,-1.2938133166598955,0.39769356525200944,-0.6885275716814453,0.023892894608742807,0.6977314281739518,-0.2121821954712471,-0.1838571952994876,-0.23884346934126016,1.0471682013103656,1.5074085103561985,-0.14794742650760018,0.2729092130436275,0.3450501583978591,Aggressive
0.9212494147278384,1.0418933691941603,0.9869184904724849,0.479742591787993,0.9733407368115673,0.7939479221083819,1.0736595734049827,-0.3678464606195869,-0.7591196935435357,-1.583611728257018,0.636292964471982,-0.4494649165747895,-1.4275001399525722,-1.9819367379624282,-1.717243733443669,-0.9916765356740833,-0.3729195637868502,0.5153667496295606,-1.0371080244506832,0.5635715604663084,0.15143538872355147,-0.3021046300940079,-1.1956262753466032,-1.2938133166598955,0.39769356525200944,-0.6885275716814453,0.023892894608742807,0.6977314281739518,-0.2121821954712471,-0.1838571952994876,-0.23884346934126016,1.0471682013103656,1.5074085103561985,-0.14794742650760018,0.2729092130436275,0.3450501583978591,Aggressive
1.2657288827084812,-0.39931877465543747,1.0584948756859878,1.312200521376212,1.3065770890593447,1.32410339215411,1.181561529985895,-0.2369200420884169,-1.1604607139045233,0.37434172162399376,-0.5615951860732287,-0.1411115605455874,0.8251258445599977,0.2131147677596696,0.4553313263026312,0.3079689998392168,-0.49786929867328983,0.5283206399365913,-0.1692464283265516,-0.6631456909130109,-0.44756250496365735,0.5847846015795385,-0.3718770954898728,0.6433473481687619,-0.9854114029801688,0.22659056102680883,0.6781842316568123,-0.7468000657476479,-0.2121821954712471,-0.1838571952994876,-0.23884346934126016,-0.5977038343504222,-1.2094435002137849,0.14401843952376903,0.2623970178721447,0.3751886387026237,Aggressive
